"Version (0 = Fixed Task)","Task","Concept","Att 1 - Panel Efficiency","Att 2 - Panel Visibility","Att 3 - Inverter Type","Att 4 - Failure in First Five Years","Att 5 - Environmental Benefits","Att 6 - Savings in 25 Years"
158,7,3,3,2,2,1,1,3
158,8,1,1,1,1,1,3,2
158,8,2,2,2,1,4,1,1
158,8,3,3,2,3,3,2,3
158,9,1,3,1,2,3,1,3
158,9,2,2,1,1,2,2,5
158,9,3,1,2,3,2,3,4
158,10,1,1,1,2,1,2,1
158,10,2,2,2,1,4,1,1
158,10,3,3,1,3,4,3,2
158,11,1,3,2,1,3,3,5
158,11,2,1,2,2,2,2,5
158,11,3,2,1,3,2,3,4
158,12,1,2,2,3,3,2,5
158,12,2,3,2,1,1,3,4
158,12,3,1,1,1,4,1,5
158,13,1,3,1,3,4,1,1
158,13,2,1,2,2,1,2,2
158,13,3,2,1,2,3,2,1
158,14,1,3,1,2,2,1,2
158,14,2,2,2,1,2,3,1
158,14,3,1,1,3,1,1,3
158,15,1,2,1,3,2,2,3
158,15,2,3,2,2,4,3,4
158,15,3,1,2,3,3,1,2
159,1,1,3,1,1,1,2,1
159,1,2,2,2,3,4,3,3
159,1,3,1,2,1,2,1,2
159,2,1,3,2,2,2,3,3
159,2,2,2,1,1,1,2,4
159,2,3,1,1,2,3,1,5
159,3,1,2,1,2,4,2,4
159,3,2,2,1,3,3,3,4
159,3,3,3,2,1,2,1,5
159,4,1,1,2,2,4,2,1
159,4,2,3,2,3,4,1,2
159,4,3,3,1,1,1,3,3
159,5,1,2,2,2,3,3,2
159,5,2,1,1,3,4,3,3
159,5,3,1,2,1,3,2,4
159,6,1,3,2,1,4,1,3
159,6,2,1,1,2,2,2,5
159,6,3,2,1,3,1,1,5
159,7,1,3,1,1,1,3,1
159,7,2,1,2,3,2,3,1
159,7,3,2,1,1,1,2,2
159,8,1,3,1,2,4,1,2
159,8,2,2,2,2,3,1,1
159,8,3,1,2,3,4,2,3
159,9,1,1,1,2,1,3,5
159,9,2,2,2,1,2,1,3
159,9,3,3,2,3,3,2,4
159,10,1,2,2,2,3,3,2
159,10,2,3,1,3,2,1,1
159,10,3,2,1,1,3,2,1
159,11,1,3,2,1,1,1,5
159,11,2,3,2,3,1,2,5
159,11,3,1,1,2,2,3,4
159,12,1,1,1,3,4,1,2
159,12,2,2,1,2,2,3,4
159,12,3,1,2,1,4,2,2
159,13,1,1,1,3,3,2,2
159,13,2,3,1,1,3,3,4
159,13,3,2,2,2,1,1,4
159,14,1,2,1,1,3,2,3
159,14,2,1,2,3,1,3,5
159,14,3,3,2,2,4,1,4
159,15,1,3,2,3,2,1,1
159,15,2,1,1,1,2,3,2
159,15,3,2,2,2,1,2,3
160,1,1,2,2,2,4,3,5
160,1,2,1,1,1,1,2,5
160,1,3,3,1,2,2,2,3
160,2,1,3,2,1,1,2,1
160,2,2,1,1,3,2,1,1
160,2,3,2,1,3,4,3,2
160,3,1,3,2,1,3,1,4
160,3,2,1,1,2,4,3,5
160,3,3,2,1,3,1,1,3
160,4,1,1,2,3,4,1,3
160,4,2,3,2,1,2,3,1
160,4,3,1,1,2,3,1,1
160,5,1,2,2,3,3,3,2
160,5,2,3,1,1,4,1,4
160,5,3,3,2,2,3,2,3
160,6,1,2,2,2,1,2,1
160,6,2,1,1,3,3,3,3
160,6,3,2,1,1,2,2,2
160,7,1,3,1,3,4,3,5
160,7,2,2,2,1,2,2,4
160,7,3,1,2,1,3,1,3
160,8,1,2,2,2,1,2,5
160,8,2,1,1,2,1,1,4
160,8,3,3,1,3,2,3,5
160,9,1,1,1,2,1,3,3
160,9,2,3,2,3,4,2,2
160,9,3,2,2,1,3,3,1
160,10,1,1,1,1,4,2,3
160,10,2,2,2,3,1,1,2
160,10,3,3,1,2,2,1,1
160,11,1,2,1,3,3,2,5
160,11,2,1,2,2,2,3,5
160,11,3,2,2,2,2,1,4
160,12,1,1,2,1,4,2,4
160,12,2,3,1,1,3,1,2
160,12,3,3,1,3,3,3,2
160,13,1,1,2,3,1,2,1
160,13,2,3,1,2,4,2,3
160,13,3,2,2,1,4,3,1
160,14,1,2,1,2,3,3,3
160,14,2,3,1,1,1,1,4
160,14,3,1,2,3,2,1,2
160,15,1,2,2,2,4,1,5
160,15,2,2,1,2,2,2,4
160,15,3,3,2,1,1,3,5
161,1,1,1,1,3,1,1,1
161,1,2,2,2,3,4,3,1
161,1,3,3,2,3,2,2,2
161,2,1,2,1,1,2,3,5
161,2,2,1,1,1,3,1,4
161,2,3,1,2,3,1,2,4
161,3,1,1,2,2,4,2,1
161,3,2,3,2,2,3,3,2
161,3,3,2,1,1,1,1,1
161,4,1,2,2,3,2,1,3
161,4,2,3,1,2,4,3,2
161,4,3,1,1,1,1,2,2
161,5,1,3,2,2,3,2,3
161,5,2,2,1,1,4,2,5
161,5,3,3,1,3,3,3,4
161,6,1,1,2,1,3,1,5
161,6,2,2,2,3,2,3,4
161,6,3,3,1,3,4,2,4
161,7,1,3,2,1,1,3,3
161,7,2,1,2,2,2,1,1
161,7,3,2,1,2,3,1,3
161,8,1,1,1,2,2,2,1
161,8,2,3,1,3,1,1,2
161,8,3,1,2,1,4,3,2
161,9,1,1,2,2,2,1,5
161,9,2,2,1,3,1,2,5
161,9,3,3,1,1,3,3,5
161,10,1,1,1,1,2,1,5
161,10,2,3,2,2,1,3,3
161,10,3,2,2,1,4,2,4
161,11,1,3,1,3,4,2,1
161,11,2,1,2,2,1,3,1
161,11,3,2,2,1,3,1,2
161,12,1,1,1,2,3,2,2
161,12,2,3,1,1,4,1,4
161,12,3,2,2,3,2,3,3
161,13,1,3,2,3,2,2,2
161,13,2,2,1,2,1,1,1
161,13,3,2,1,3,3,3,1
161,14,1,3,2,1,4,1,5
161,14,2,2,1,2,4,2,3
161,14,3,1,2,3,3,3,4
161,15,1,1,2,1,1,3,3
161,15,2,2,2,3,1,1,4
161,15,3,3,1,3,2,2,5
162,1,1,1,1,2,4,3,5
162,1,2,3,1,2,2,1,4
162,1,3,1,2,1,3,2,3
162,2,1,3,2,2,4,1,2
162,2,2,1,1,3,1,2,1
162,2,3,2,2,1,3,3,2
162,3,1,2,1,3,2,1,3
162,3,2,3,1,2,2,3,2
162,3,3,1,2,1,4,2,3
162,4,1,2,2,1,3,2,1
162,4,2,3,1,2,1,1,1
162,4,3,2,1,3,4,3,3
162,5,1,1,2,2,1,1,4
162,5,2,1,1,1,3,1,5
162,5,3,2,2,3,4,3,4
162,6,1,1,2,2,3,3,5
162,6,2,3,1,1,1,2,5
162,6,3,3,1,2,2,2,4
162,7,1,1,2,3,3,1,1
162,7,2,3,2,3,2,1,3
162,7,3,2,1,1,2,3,2
162,8,1,3,2,3,4,1,5
162,8,2,3,2,1,2,3,3
162,8,3,2,1,3,1,2,4
162,9,1,2,1,1,1,3,2
162,9,2,1,2,3,4,2,2
162,9,3,1,1,2,1,2,4
162,10,1,3,1,3,3,1,5
162,10,2,2,2,2,3,2,5
162,10,3,1,1,1,2,3,3
162,11,1,2,1,2,4,1,2
162,11,2,3,1,1,3,2,1
162,11,3,1,2,2,4,3,1
162,12,1,2,2,1,2,2,2
162,12,2,1,1,2,2,3,1
162,12,3,3,2,1,1,1,1
162,13,1,2,1,1,4,3,4
162,13,2,1,2,2,1,1,4
162,13,3,3,2,3,3,2,3
162,14,1,1,1,2,2,1,3
162,14,2,2,1,3,1,3,3
162,14,3,3,2,3,3,2,5
162,15,1,2,2,2,4,2,1
162,15,2,3,2,1,1,3,1
162,15,3,1,2,1,2,1,2
163,1,1,1,1,3,3,1,4
163,1,2,3,2,3,4,3,5
163,1,3,2,2,2,2,2,5
163,2,1,1,1,2,1,2,4
163,2,2,2,1,3,4,1,5
163,2,3,3,1,1,3,3,3
163,3,1,2,1,1,2,1,2
163,3,2,3,2,1,3,2,4
163,3,3,2,1,2,4,3,3
163,4,1,3,2,3,1,2,1
163,4,2,1,2,2,1,3,2
163,4,3,1,1,3,4,2,3
163,5,1,1,1,1,1,3,2
163,5,2,3,2,2,3,3,2
163,5,3,2,2,3,2,1,4
163,6,1,3,1,2,1,3,2
163,6,2,2,1,1,3,1,1
163,6,3,1,1,3,2,2,1
163,7,1,2,2,3,1,1,5
163,7,2,3,2,1,4,1,4
163,7,3,2,1,2,3,2,3
163,8,1,3,2,1,2,2,1
163,8,2,1,2,1,2,2,3
163,8,3,1,1,2,4,1,1
163,9,1,3,1,2,4,2,4
163,9,2,2,2,3,3,3,5
163,9,3,1,1,1,3,1,5
163,10,1,2,2,2,4,1,5
163,10,2,1,2,3,2,3,5
163,10,3,3,2,2,1,3,4
163,11,1,1,1,1,4,3,4
163,11,2,3,1,3,1,1,2
163,11,3,2,1,1,2,2,2
163,12,1,1,2,3,2,2,3
163,12,2,3,1,1,3,1,1
163,12,3,2,2,2,2,3,1
163,13,1,2,2,3,4,2,2
163,13,2,3,1,2,3,3,4
163,13,3,1,2,2,3,1,3
163,14,1,2,1,3,1,3,3
163,14,2,3,1,3,1,2,2
163,14,3,1,2,1,4,2,4
163,15,1,3,2,2,3,1,4
163,15,2,2,2,3,2,3,5
163,15,3,1,1,1,1,1,5
164,1,1,2,1,2,4,2,5
164,1,2,3,2,3,2,1,3
164,1,3,1,2,1,1,3,3
164,2,1,1,1,3,3,1,1
164,2,2,3,1,1,1,2,1
164,2,3,2,1,2,4,3,2
164,3,1,1,1,3,1,3,2
164,3,2,1,2,1,3,2,4
164,3,3,2,2,1,4,1,4
164,4,1,3,1,3,4,3,5
164,4,2,3,2,3,2,1,3
164,4,3,2,2,2,1,2,5
164,5,1,3,1,2,2,2,4
164,5,2,2,2,2,3,1,5
164,5,3,1,2,1,4,3,3
164,6,1,2,2,2,3,2,2
164,6,2,1,1,2,1,1,2
164,6,3,3,1,3,2,3,1
164,7,1,3,2,1,3,2,1
164,7,2,1,1,3,4,1,2
164,7,3,2,1,2,4,1,1
164,8,1,2,1,1,3,2,3
164,8,2,2,2,3,2,3,1
164,8,3,3,1,2,2,1,2
164,9,1,1,2,1,4,3,4
164,9,2,2,1,3,3,2,4
164,9,3,1,2,3,1,3,5
164,10,1,1,2,1,2,1,3
164,10,2,1,1,2,1,2,5
164,10,3,3,1,1,4,3,5
164,11,1,3,2,2,2,1,3
164,11,2,1,1,1,2,3,4
164,11,3,2,2,3,1,2,4
164,12,1,2,1,3,4,1,1
164,12,2,3,2,2,3,2,2
164,12,3,3,1,1,1,1,3
164,13,1,2,1,1,1,1,2
164,13,2,1,2,3,3,3,1
164,13,3,3,2,2,4,3,1
164,14,1,2,1,2,2,2,5
164,14,2,1,2,3,3,1,5
164,14,3,3,2,2,1,3,4
164,15,1,1,1,1,2,2,5
164,15,2,2,1,3,4,3,3
164,15,3,3,1,2,3,1,3
165,1,1,2,2,1,4,3,1
165,1,2,3,1,3,2,2,2
165,1,3,1,2,1,1,2,2
165,2,1,3,1,3,4,3,4
165,2,2,2,2,3,1,1,4
165,2,3,1,1,2,3,2,5
165,3,1,1,2,2,3,2,1
165,3,2,2,2,1,2,3,2
165,3,3,3,1,2,3,1,3
165,4,1,1,2,3,3,3,4
165,4,2,3,2,1,1,1,5
165,4,3,2,1,1,4,2,3
165,5,1,2,2,2,1,3,1
165,5,2,2,1,1,4,1,2
165,5,3,1,1,3,2,2,3
165,6,1,3,2,1,4,2,2
165,6,2,1,1,3,3,1,1
165,6,3,1,2,2,2,3,3
165,7,1,2,2,3,3,1,2
165,7,2,3,2,1,2,3,1
165,7,3,2,1,2,1,2,3
165,8,1,1,2,1,4,1,5
165,8,2,2,1,2,3,3,4
165,8,3,3,1,3,2,3,4
165,9,1,3,1,3,4,1,2
165,9,2,3,2,1,1,2,1
165,9,3,1,2,2,1,3,2
165,10,1,2,1,3,1,2,5
165,10,2,1,1,1,2,3,4
165,10,3,3,2,1,2,1,5
165,11,1,3,2,3,4,2,1
165,11,2,1,1,2,3,1,3
165,11,3,2,1,1,3,2,2
165,12,1,1,2,2,1,1,5
165,12,2,2,2,2,4,1,4
165,12,3,3,1,3,4,3,5
165,13,1,2,2,3,3,2,3
165,13,2,1,2,3,2,3,2
165,13,3,3,1,1,1,2,1
165,14,1,3,2,2,4,2,3
165,14,2,1,2,3,1,1,2
165,14,3,2,1,2,2,3,1
165,15,1,2,1,1,3,1,1
165,15,2,3,2,1,3,2,3
165,15,3,1,1,2,2,3,1
166,1,1,3,1,1,4,1,5
166,1,2,1,1,1,2,2,4
166,1,3,2,1,2,1,3,5
166,2,1,3,1,3,3,3,4
166,2,2,3,2,2,2,1,2
166,2,3,2,2,3,4,2,4
166,3,1,1,2,2,1,2,3
166,3,2,1,2,3,4,1,1
166,3,3,1,1,1,3,3,3
166,4,1,2,2,2,1,3,4
166,4,2,3,2,1,4,1,5
166,4,3,2,1,3,2,2,4
166,5,1,3,2,2,2,2,4
166,5,2,1,1,3,3,1,3
166,5,3,2,1,1,3,3,5
166,6,1,3,2,2,2,3,2
166,6,2,2,2,3,1,1,1
166,6,3,1,1,3,1,2,2
166,7,1,2,1,1,4,3,3
166,7,2,2,2,1,2,1,1
166,7,3,1,1,2,4,2,2
166,8,1,3,1,1,3,3,4
166,8,2,1,2,2,1,1,5
166,8,3,3,1,3,4,3,5
166,9,1,2,1,3,1,1,1
166,9,2,3,2,2,3,3,2
166,9,3,3,2,2,4,2,3
166,10,1,2,2,1,2,2,5
166,10,2,3,1,2,2,1,4
166,10,3,1,2,1,4,2,3
166,11,1,2,1,3,3,3,3
166,11,2,1,2,3,1,2,4
166,11,3,1,1,1,3,1,2
166,12,1,3,1,1,2,1,3
166,12,2,1,2,3,1,3,1
166,12,3,2,1,2,4,1,2
166,13,1,3,2,1,1,2,1
166,13,2,2,2,3,3,2,3
166,13,3,1,1,2,2,3,1
166,14,1,1,2,3,4,1,4
166,14,2,1,1,3,2,2,5
166,14,3,3,1,1,1,3,4
166,15,1,2,2,1,2,3,4
166,15,2,2,2,2,3,1,5
166,15,3,3,1,3,4,2,5
167,1,1,2,2,1,4,3,1
167,1,2,3,1,2,1,1,2
167,1,3,1,2,1,3,2,2
167,2,1,1,2,2,3,3,4
167,2,2,2,1,2,2,2,5
167,2,3,3,2,3,2,1,3
167,3,1,2,1,1,3,2,1
167,3,2,1,1,1,4,1,3
167,3,3,3,2,3,1,3,2
167,4,1,2,2,3,1,1,2
167,4,2,1,1,2,1,2,1
167,4,3,3,1,2,3,2,1
167,5,1,1,1,3,2,3,5
167,5,2,2,1,2,1,1,3
167,5,3,3,2,1,4,3,5
167,6,1,2,2,3,2,1,4
167,6,2,3,1,2,4,3,2
167,6,3,1,2,1,4,2,4
167,7,1,1,1,1,2,2,2
167,7,2,3,2,1,3,1,1
167,7,3,2,2,2,1,3,3
167,8,1,3,1,3,1,3,3
167,8,2,2,2,2,3,2,5
167,8,3,1,1,3,3,1,5
167,9,1,1,2,3,4,2,5
167,9,2,2,1,2,2,3,4
167,9,3,2,2,1,2,1,4
167,10,1,3,1,3,1,3,1
167,10,2,3,2,3,3,2,2
167,10,3,1,2,2,4,1,2
167,11,1,3,1,2,2,1,1
167,11,2,3,2,2,1,2,3
167,11,3,2,1,1,3,3,1
167,12,1,1,1,3,2,2,5
167,12,2,1,1,1,4,1,4
167,12,3,3,2,1,1,3,5
167,13,1,2,1,1,1,2,4
167,13,2,1,2,3,3,3,2
167,13,3,2,2,3,2,1,3
167,14,1,1,1,1,3,3,3
167,14,2,3,1,2,4,2,4
167,14,3,2,2,1,4,1,2
167,15,1,2,2,2,3,2,1
167,15,2,1,1,3,3,3,1
167,15,3,3,1,2,4,1,3
168,1,1,3,1,3,2,2,4
168,1,2,1,2,2,1,1,4
168,1,3,2,2,1,2,3,2
168,2,1,1,2,2,4,1,5
168,2,2,2,1,1,3,3,5
168,2,3,3,2,3,1,2,4
168,3,1,1,2,3,3,2,2
168,3,2,3,1,1,1,2,1
168,3,3,2,2,2,2,1,3
168,4,1,2,1,1,1,1,3
168,4,2,1,2,2,2,2,1
168,4,3,1,1,3,4,3,1
168,5,1,2,1,2,4,1,4
168,5,2,3,2,3,4,3,5
168,5,3,1,1,1,1,3,3
168,6,1,3,2,3,3,2,5
168,6,2,2,2,1,2,3,3
168,6,3,2,1,2,3,1,5
168,7,1,3,1,1,4,2,2
168,7,2,1,2,2,1,3,1
168,7,3,3,1,3,3,1,2
168,8,1,3,2,1,4,1,1
168,8,2,2,1,3,2,3,2
168,8,3,1,1,2,3,2,1
168,9,1,1,1,3,2,1,4
168,9,2,3,2,1,1,2,4
168,9,3,3,2,1,3,3,5
168,10,1,3,1,1,2,2,3
168,10,2,1,1,3,1,1,3
168,10,3,2,2,2,4,3,5
168,11,1,1,2,2,1,3,5
168,11,2,2,2,3,4,2,3
168,11,3,2,1,1,3,1,4
168,12,1,3,1,2,2,1,2
168,12,2,2,2,2,1,2,2
168,12,3,1,2,2,2,3,1
168,13,1,3,2,2,3,3,3
168,13,2,1,1,1,2,2,2
168,13,3,2,1,3,4,1,1
168,14,1,2,2,3,3,3,4
168,14,2,2,1,3,1,1,4
168,14,3,1,1,1,4,2,2
168,15,1,3,1,3,1,2,5
168,15,2,3,2,2,2,3,3
168,15,3,1,2,1,4,1,5
169,1,1,1,1,2,3,3,1
169,1,2,2,1,3,4,2,1
169,1,3,3,2,3,2,3,2
169,2,1,3,1,2,3,3,4
169,2,2,1,2,1,1,1,5
169,2,3,1,2,1,4,2,4
169,3,1,2,2,1,1,1,2
169,3,2,3,2,2,2,1,3
169,3,3,1,1,2,4,2,1
169,4,1,2,1,3,1,2,5
169,4,2,2,1,1,2,3,4
169,4,3,3,1,3,3,1,5
169,5,1,1,1,3,1,1,1
169,5,2,2,1,2,4,3,3
169,5,3,3,2,1,3,2,2
169,6,1,1,2,1,4,3,3
169,6,2,3,2,2,1,3,2
169,6,3,2,2,3,2,2,4
169,7,1,3,2,3,3,3,2
169,7,2,1,1,2,2,2,3
169,7,3,2,2,2,2,1,1
169,8,1,2,1,3,3,2,3
169,8,2,3,2,2,4,1,4
169,8,3,1,1,1,2,1,5
169,9,1,1,2,3,2,1,1
169,9,2,2,1,1,1,2,1
169,9,3,2,1,1,1,3,2
169,10,1,3,2,3,1,1,5
169,10,2,3,1,1,4,2,5
169,10,3,1,2,2,3,3,4
169,11,1,3,1,2,1,1,3
169,11,2,3,1,1,3,2,4
169,11,3,2,2,3,4,3,2
169,12,1,3,2,3,3,1,4
169,12,2,2,1,2,2,3,5
169,12,3,1,2,1,2,1,5
169,13,1,2,1,2,4,2,2
169,13,2,1,1,1,2,3,2
169,13,3,1,2,3,4,2,3
169,14,1,2,2,3,3,1,1
169,14,2,1,2,1,1,3,3
169,14,3,3,1,1,4,3,1
169,15,1,3,1,3,4,2,4
169,15,2,2,2,2,1,2,3
169,15,3,1,1,2,3,1,5
170,1,1,2,2,2,3,1,4
170,1,2,1,1,1,1,3,4
170,1,3,2,2,1,2,2,5
170,2,1,1,1,3,3,2,3
170,2,2,3,2,3,1,3,1
170,2,3,3,1,2,2,2,2
170,3,1,3,1,2,1,1,3
170,3,2,2,2,3,4,3,1
170,3,3,1,2,2,3,2,2
170,4,1,1,1,3,2,1,5
170,4,2,2,1,2,4,3,4
170,4,3,3,2,1,3,2,5
170,5,1,1,1,1,1,1,2
170,5,2,3,2,3,3,3,1
170,5,3,2,2,1,2,1,1
170,6,1,2,1,1,4,1,3
170,6,2,3,1,2,2,3,1
170,6,3,1,2,3,4,1,2
170,7,1,1,2,3,2,2,4
170,7,2,1,2,2,4,1,3
170,7,3,2,1,1,1,3,5
170,8,1,1,1,3,1,2,4
170,8,2,3,2,2,3,2,2
170,8,3,2,2,1,2,1,2
170,9,1,2,2,1,1,3,3
170,9,2,1,2,2,2,2,5
170,9,3,3,1,3,3,3,5
170,10,1,3,2,2,3,1,1
170,10,2,2,1,3,2,2,2
170,10,3,3,1,1,1,3,1
170,11,1,3,1,3,2,1,4
170,11,2,1,1,3,4,3,3
170,11,3,2,2,2,4,2,5
170,12,1,3,2,1,3,2,2
170,12,2,2,2,1,1,3,3
170,12,3,1,1,2,4,1,4
170,13,1,1,1,2,4,3,1
170,13,2,2,1,1,3,1,1
170,13,3,3,2,3,1,3,3
170,14,1,3,1,2,4,1,4
170,14,2,1,2,2,1,2,5
170,14,3,2,2,3,3,3,3
170,15,1,1,1,3,1,1,2
170,15,2,2,1,1,3,1,2
170,15,3,3,2,1,2,2,4
171,1,1,2,1,2,4,2,5
171,1,2,3,1,3,4,3,5
171,1,3,1,2,2,2,2,4
171,2,1,3,1,1,1,1,1
171,2,2,2,2,3,4,2,1
171,2,3,3,2,2,2,3,3
171,3,1,2,2,3,2,2,2
171,3,2,1,2,1,3,1,4
171,3,3,1,1,1,1,3,4
171,4,1,3,1,2,1,3,2
171,4,2,1,2,3,3,1,1
171,4,3,2,1,1,3,2,1
171,5,1,2,1,3,2,2,5
171,5,2,1,2,2,4,1,3
171,5,3,3,2,1,3,1,5
171,6,1,1,1,3,4,3,2
171,6,2,2,2,2,1,2,2
171,6,3,2,1,2,2,1,4
171,7,1,3,2,1,4,2,1
171,7,2,2,1,3,2,3,3
171,7,3,1,1,1,3,3,3
171,8,1,3,1,3,3,3,5
171,8,2,3,2,3,2,1,5
171,8,3,1,2,2,1,2,4
171,9,1,2,2,1,2,1,1
171,9,2,3,2,1,1,3,1
171,9,3,3,1,2,3,2,2
171,10,1,1,1,3,1,2,3
171,10,2,2,2,1,4,3,5
171,10,3,3,2,2,2,1,4
171,11,1,2,1,2,1,3,5
171,11,2,1,2,3,4,1,4
171,11,3,1,1,1,4,2,3
171,12,1,2,1,2,3,2,5
171,12,2,3,2,3,3,1,3
171,12,3,1,2,1,4,3,4
171,13,1,1,1,3,1,2,1
171,13,2,2,1,1,2,2,2
171,13,3,3,2,2,4,3,2
171,14,1,3,2,2,3,2,3
171,14,2,2,1,3,3,3,4
171,14,3,1,1,1,2,1,5
171,15,1,2,1,2,4,1,2
171,15,2,1,2,1,2,3,3
171,15,3,3,2,3,1,1,4
172,1,1,2,2,3,1,1,2
172,1,2,1,2,1,3,3,2
172,1,3,1,1,2,2,2,1
172,2,1,2,1,3,1,2,3
172,2,2,3,2,2,4,2,1
172,2,3,3,1,1,1,1,1
172,3,1,1,1,3,3,3,4
172,3,2,2,1,2,1,3,5
172,3,3,2,2,1,2,1,3
172,4,1,1,2,1,4,2,5
172,4,2,3,2,1,2,2,5
172,4,3,3,1,2,4,1,4
172,5,1,3,1,3,1,1,2
172,5,2,1,2,3,4,3,4
172,5,3,2,1,2,3,1,3
172,6,1,1,2,2,3,2,2
172,6,2,2,1,3,2,3,1
172,6,3,3,1,1,4,1,1
172,7,1,3,1,1,1,2,3
172,7,2,1,1,2,3,3,4
172,7,3,2,2,3,1,1,5
172,8,1,3,1,3,2,3,3
172,8,2,1,2,2,2,3,1
172,8,3,2,2,1,3,3,2
172,9,1,3,1,1,2,1,5
172,9,2,2,2,2,1,3,4
172,9,3,3,1,3,4,2,5
172,10,1,1,2,2,3,1,2
172,10,2,1,1,1,3,1,2
172,10,3,2,2,3,4,2,1
172,11,1,1,2,3,1,2,1
172,11,2,2,1,2,4,2,2
172,11,3,3,2,1,2,2,1
172,12,1,2,1,2,3,3,4
172,12,2,1,1,2,2,3,5
172,12,3,3,2,1,4,2,3
172,13,1,2,1,1,4,1,1
172,13,2,1,2,3,1,3,3
172,13,3,2,2,3,2,1,2
172,14,1,3,2,1,3,3,5
172,14,2,3,1,3,3,2,4
172,14,3,1,2,2,1,1,4
172,15,1,1,1,1,2,3,2
172,15,2,3,1,2,4,1,1
172,15,3,3,2,3,1,2,3
173,1,1,3,2,1,4,1,3
173,1,2,2,2,2,3,2,1
173,1,3,1,1,3,2,3,2
173,2,1,2,1,3,1,2,4
173,2,2,2,2,3,4,3,5
173,2,3,3,1,2,3,1,4
173,3,1,1,1,2,1,1,5
173,3,2,1,2,1,2,2,5
173,3,3,2,2,3,3,1,3
173,4,1,3,1,1,4,3,4
173,4,2,1,2,2,2,2,3
173,4,3,2,2,1,1,2,5
173,5,1,2,1,3,4,1,2
173,5,2,1,2,2,1,3,1
173,5,3,3,1,1,2,2,2
173,6,1,2,2,1,3,1,3
173,6,2,1,1,2,3,3,1
173,6,3,1,1,3,4,1,3
173,7,1,1,1,1,4,2,5
173,7,2,2,2,1,1,3,4
173,7,3,3,1,2,2,3,3
173,8,1,3,1,3,1,1,1
173,8,2,3,2,3,2,3,1
173,8,3,3,2,2,3,2,2
173,9,1,2,2,3,2,3,5
173,9,2,3,1,2,1,2,3
173,9,3,2,1,1,3,1,4
173,10,1,3,2,1,2,1,4
173,10,2,1,2,3,1,1,5
173,10,3,1,1,2,4,2,4
173,11,1,2,1,2,4,3,5
173,11,2,2,1,1,3,1,3
173,11,3,1,2,3,3,2,4
173,12,1,1,2,2,1,1,2
173,12,2,2,2,3,4,3,1
173,12,3,3,1,3,2,3,2
173,13,1,3,2,2,2,3,1
173,13,2,2,1,1,3,2,1
173,13,3,1,1,1,1,2,2
173,14,1,2,1,3,2,2,5
173,14,2,1,2,1,1,3,5
173,14,3,3,2,2,4,1,3
173,15,1,1,2,3,4,3,2
173,15,2,2,1,2,2,2,1
173,15,3,1,2,3,3,1,3
174,1,1,3,1,1,4,3,5
174,1,2,2,2,2,2,2,4
174,1,3,3,1,3,1,1,4
174,2,1,2,2,3,3,2,1
174,2,2,3,1,2,4,1,2
174,2,3,1,2,1,3,3,3
174,3,1,2,2,1,4,1,3
174,3,2,1,1,1,1,2,4
174,3,3,2,2,2,1,3,5
174,4,1,3,2,1,2,2,4
174,4,2,1,1,2,3,3,2
174,4,3,2,1,2,1,1,3
174,5,1,1,2,1,3,1,5
174,5,2,1,1,1,4,3,4
174,5,3,3,1,3,2,2,5
174,6,1,2,2,2,2,2,1
174,6,2,3,2,3,4,3,2
174,6,3,3,1,3,1,1,1
174,7,1,3,1,3,3,2,4
174,7,2,2,2,2,1,3,5
174,7,3,1,1,1,2,1,5
174,8,1,2,1,2,3,1,2
174,8,2,1,2,1,4,2,3
174,8,3,3,2,3,4,2,1
174,9,1,2,2,2,4,3,2
174,9,2,3,2,1,1,2,1
174,9,3,1,1,3,2,3,3
174,10,1,2,2,1,4,1,2
174,10,2,2,1,3,3,3,3
174,10,3,1,1,2,3,1,1
174,11,1,1,1,1,2,1,4
174,11,2,3,1,3,1,3,5
174,11,3,3,2,2,3,2,3
174,12,1,1,1,2,1,2,2
174,12,2,3,2,1,2,3,4
174,12,3,2,2,3,3,1,4
174,13,1,2,1,1,2,3,1
174,13,2,1,2,3,2,2,2
174,13,3,3,1,2,4,1,2
174,14,1,1,2,2,2,1,5
174,14,2,1,1,3,3,2,3
174,14,3,2,1,1,4,2,4
174,15,1,3,2,3,3,1,5
174,15,2,2,1,2,4,3,5
174,15,3,3,2,1,1,3,5
175,1,1,2,2,3,1,2,2
175,1,2,3,1,2,3,2,1
175,1,3,1,1,3,1,1,1
175,2,1,1,1,1,2,1,2
175,2,2,3,2,1,1,3,1
175,2,3,2,1,3,4,2,3
175,3,1,1,2,3,2,1,3
175,3,2,2,2,2,1,3,4
175,3,3,3,1,2,3,3,3
175,4,1,2,2,1,4,1,1
175,4,2,3,2,2,2,3,2
175,4,3,2,1,1,3,2,2
175,5,1,3,1,1,2,3,3
175,5,2,1,2,2,1,2,5
175,5,3,1,2,3,4,3,4
175,6,1,2,1,3,2,1,4
175,6,2,1,2,2,4,2,5
175,6,3,3,1,1,1,1,3
175,7,1,3,1,1,2,2,1
175,7,2,1,2,2,3,1,1
175,7,3,2,1,1,3,3,1
175,8,1,3,2,3,4,1,4
175,8,2,2,2,2,3,3,5
175,8,3,1,1,2,1,2,4
175,9,1,1,2,1,1,1,2
175,9,2,3,1,3,3,3,2
